Report,Time,Keyword,Count,Type
505,2010-01-17 04:56:00,35 rue lamarre petion-ville,1,location
505,2010-01-17 04:56:00,multipharma drugstore,1,entity
506,2010-01-17 04:47:00,de la paix hospital,1,location
506,2010-01-17 04:47:00,hopital de paix,1,location
506,2010-01-17 04:47:00,de la paix hospital,1,entity
506,2010-01-17 04:47:00,peace,1,entity
506,2010-01-17 04:47:00,functioning,1,action
507,2010-01-17 04:50:00,station,1,location
507,2010-01-17 04:50:00,port-au-prince harbor,1,location
507,2010-01-17 04:50:00,usns big horn,1,entity
507,2010-01-17 04:50:00,supporting,1,action
508,2010-01-17 04:46:00,port au prince port area,1,location
508,2010-01-17 04:46:00,fbi,1,entity
508,2010-01-17 04:46:00,uss bunker hill,1,entity
508,2010-01-17 04:46:00,usns grasp,1,entity
508,2010-01-17 04:46:00,usns henson,1,entity
508,2010-01-17 04:46:00,scheduled,1,action
508,2010-01-17 04:46:00,arrived,1,action
508,2010-01-17 04:46:00,conduct,1,action
508,2010-01-17 04:46:00,amp,1,action
508,2010-01-17 04:46:00,arrive,1,action
508,2010-01-17 04:46:00,reinforced,1,action
509,2010-01-17 04:27:00,leogane stadium,2,location
509,2010-01-17 04:27:00,leogane,1,entity
509,2010-01-17 04:27:00,confirmed,1,entity
509,2010-01-17 04:27:00,wfp,1,entity
509,2010-01-17 04:27:00,waiting,1,action
510,2010-01-17 04:31:00,across the institut francais,1,location
510,2010-01-17 04:31:00,warehouse  with large yard of 1,1,location
510,2010-01-17 04:31:00,000 sq. meters open with shaded trees,1,location
510,2010-01-17 04:31:00,bois verna,1,location
510,2010-01-17 04:31:00,warehouse,1,entity
510,2010-01-17 04:31:00,mr. patrice milfort,1,entity
510,2010-01-17 04:31:00,institut francais,1,entity
510,2010-01-17 04:31:00,haiti contact,1,entity
510,2010-01-17 04:31:00,bois verna,2,entity
510,2010-01-17 04:31:00,covered,1,action
510,2010-01-17 04:31:00,open,1,action
510,2010-01-17 04:31:00,making,1,action
511,2010-01-17 04:27:00,delmas route airport,1,location
511,2010-01-17 04:27:00,smathieu203,1,entity
511,2010-01-17 04:27:00,like,1,action
511,2010-01-17 04:27:00,contacted,1,action
511,2010-01-17 04:27:00,give,1,action
511,2010-01-17 04:27:00,open,1,action
511,2010-01-17 04:27:00,need,1,action
511,2010-01-17 04:27:00,armed,1,action
511,2010-01-17 04:27:00,help,1,action
512,2010-01-17 04:16:00,santo,1,location
512,2010-01-17 04:16:00,port-au-prince,1,location
512,2010-01-17 04:16:00,jean baptiste fritz,1,entity
513,2010-01-17 03:59:00,cote plage 22 #33,1,location
513,2010-01-17 03:59:00,cote,1,entity
514,2010-01-17 04:15:00,léogâne: darbonne sugar mill,1,location
514,2010-01-17 04:15:00,medical center,1,entity
514,2010-01-17 04:15:00,temporary hospital,1,entity
514,2010-01-17 04:15:00,rescue,1,entity
514,2010-01-17 04:15:00,darbonne sugar mill,1,entity
514,2010-01-17 04:15:00,medical help,1,entity
514,2010-01-17 04:15:00,haiti,1,entity
514,2010-01-17 04:15:00,triage,1,entity
514,2010-01-17 04:15:00,used,1,action
514,2010-01-17 04:15:00,begging,1,action
514,2010-01-17 04:15:00,destroyed,1,action
514,2010-01-17 04:15:00,said,1,action
514,2010-01-17 04:15:00,putting,1,action
514,2010-01-17 04:15:00,covered,1,action
514,2010-01-17 04:15:00,sustained,1,action
515,2010-01-17 03:17:00,port-au-prince,1,location
515,2010-01-17 03:17:00,muncheez restaurant,1,location
515,2010-01-17 03:17:00,petion-ville,1,location
515,2010-01-17 03:17:00,muncheez restaurant,1,entity
515,2010-01-17 03:17:00,offering,1,action
516,2010-01-17 01:14:00,port au prince,1,location
516,2010-01-17 01:14:00,delmas 65,1,location
516,2010-01-17 01:14:00,urgent,1,entity
516,2010-01-17 01:14:00,please,1,entity
517,2010-01-17 12:58:00,at 12 rue pincom,1,location
517,2010-01-17 12:58:00,haiti,1,location
517,2010-01-17 12:58:00,port au prince,1,location
517,2010-01-17 12:58:00,delmas 42,1,location
517,2010-01-17 12:58:00,carlo lochard,1,entity
517,2010-01-17 12:58:00,nephew,1,action
518,2010-01-17 12:52:00,haiti,1,location
518,2010-01-17 12:52:00,plaine,1,location
518,2010-01-17 12:52:00,location,1,entity
518,2010-01-17 12:52:00,plaine,1,entity
518,2010-01-17 12:52:00,saved,1,action
519,2010-01-17 11:41:00,port-au-prince,1,location
519,2010-01-17 11:41:00,stanley clermont,1,entity
519,2010-01-17 11:41:00,broken,1,action
520,2010-01-17 01:36:00,fontamara 43,1,location
520,2010-01-17 01:36:00,port au prince,1,location
520,2010-01-17 01:36:00,praise god,1,entity
520,2010-01-17 01:36:00,thank,1,action
520,2010-01-17 01:36:00,tonight,1,action
520,2010-01-17 01:36:00,arrived,1,action
520,2010-01-17 01:36:00,done,1,action
520,2010-01-17 01:36:00,announce,1,action
520,2010-01-17 01:36:00,receiving,1,action
520,2010-01-17 01:36:00,precede,1,action
521,2010-01-17 09:28:00,port-au-prince,1,location
521,2010-01-17 09:28:00,lui,1,entity
521,2010-01-17 09:28:00,haiti,1,entity
521,2010-01-17 09:28:00,sherley,1,entity
521,2010-01-17 09:28:00,texting,1,action
522,2010-01-17 02:50:00,port-au-prince,1,location
522,2010-01-17 02:50:00,quisqueya christian school,1,location
522,2010-01-17 02:50:00,17 delmas 36,1,location
522,2010-01-17 02:50:00,quisqueya christian school,1,entity
522,2010-01-17 02:50:00,delmas,1,entity
522,2010-01-17 02:50:00,need,1,action
522,2010-01-17 02:50:00,help,1,action
523,2010-01-17 02:08:00,port-au-prince,1,location
523,2010-01-17 02:08:00,hospital,1,entity
523,2010-01-17 02:08:00,needed,1,action
524,2010-01-17 01:56:00,need,1,location
524,2010-01-17 01:56:00,a warehouse,1,location
524,2010-01-17 01:56:00,behind airport next to cite soleil,1,location
524,2010-01-17 01:56:00,cite soleil,1,entity
524,2010-01-17 01:56:00,drouillard,1,entity
524,2010-01-17 01:56:00,need,1,action
524,2010-01-17 01:56:00,covered,1,action
524,2010-01-17 01:56:00,situated,1,action
525,2010-01-17 01:55:00,acierie haiti,1,location
525,2010-01-17 01:55:00,varreux,1,location
525,2010-01-17 01:55:00,acierie haiti,1,entity
525,2010-01-17 01:55:00,hopital,2,entity
525,2010-01-17 01:55:00,est,1,entity
525,2010-01-17 01:55:00,information confirmee,1,entity
525,2010-01-17 01:55:00,disponibl,1,entity
525,2010-01-17 01:55:00,facile,1,entity
525,2010-01-17 01:55:00,gens,1,entity
525,2010-01-17 01:55:00,medecins se,1,entity
525,2010-01-17 01:55:00,facebook,1,entity
525,2010-01-17 01:55:00,confirm information,1,entity
525,2010-01-17 01:55:00,translation,1,entity
525,2010-01-17 01:55:00,font des,1,entity
525,2010-01-17 01:55:00,haiti,1,entity
525,2010-01-17 01:55:00,plus de,1,entity
525,2010-01-17 01:55:00,quot,1,action
525,2010-01-17 01:55:00,retrieved,1,action
525,2010-01-17 01:55:00,located,1,action
525,2010-01-17 01:55:00,waiting,1,action
525,2010-01-17 01:55:00,know,1,action
525,2010-01-17 01:55:00,improvised,1,action
525,2010-01-17 01:55:00,equipped,1,action
526,2010-01-17 07:44:00,croix des missions,1,location
526,2010-01-17 07:44:00,butte boyer,1,location
526,2010-01-17 07:44:00,injured,1,action
527,2010-01-17 01:41:00,jacmel,2,location
527,2010-01-17 01:41:00,red cross,1,entity
527,2010-01-17 01:41:00,jacmel,1,entity
527,2010-01-17 01:41:00,setting,1,action
527,2010-01-17 01:41:00,treat,1,action
528,2010-01-17 06:51:00,pétionville,1,location
528,2010-01-17 06:51:00,maison,1,entity
528,2010-01-17 06:51:00,octobre,1,entity
528,2010-01-17 06:51:00,lemoine,1,entity
528,2010-01-17 06:51:00,rue,1,entity
529,2010-01-17 06:50:00,port-au-prince,1,location
529,2010-01-17 06:50:00,children,1,entity
529,2010-01-17 06:50:00,need,1,action
530,2010-01-17 12:41:00,port-au-prince,1,location
530,2010-01-17 12:41:00,bourdon,1,location
530,2010-01-17 12:41:00,rue garniere,2,location
530,2010-01-17 12:41:00,phone: 509 3734-7943,1,location
530,2010-01-17 12:41:00,impasse dumonde,1,location
530,2010-01-17 12:41:00,ecole ananda marga,2,location
530,2010-01-17 12:41:00,bourdon,1,entity
530,2010-01-17 12:41:00,rue garniere,1,entity
530,2010-01-17 12:41:00,contact,1,entity
530,2010-01-17 12:41:00,ecole ananda marga,1,entity
530,2010-01-17 12:41:00,impasse,1,entity
530,2010-01-17 12:41:00,serving,1,action
530,2010-01-17 12:41:00,requesting,1,action
530,2010-01-17 12:41:00,running,1,action
530,2010-01-17 12:41:00,report,1,action
530,2010-01-17 12:41:00,served,1,action
530,2010-01-17 12:41:00,sent,1,action
531,2010-01-17 06:47:00,port-au-prince,1,location
531,2010-01-17 06:47:00,creche nid,1,entity
531,2010-01-17 06:47:00,tabare,1,entity
531,2010-01-17 06:47:00,edith salomon,1,entity
532,2010-01-17 12:21:00,port-au-prince,1,location
532,2010-01-17 12:21:00,ngos,1,entity
532,2010-01-17 12:21:00,minustah,1,entity
532,2010-01-17 12:21:00,coordinate,1,action
532,2010-01-17 12:21:00,checking,1,action
532,2010-01-17 12:21:00,used,1,action
533,2010-01-17 12:15:00,port-au-prince,1,location
533,2010-01-17 12:15:00,bergeson,1,entity
533,2010-01-17 12:15:00,frenaud,1,entity
533,2010-01-17 12:15:00,pastor rene dorilien,1,entity
533,2010-01-17 12:15:00,eglise evangelical baptiste bethesda,1,entity
533,2010-01-17 12:15:00,looking,1,action
533,2010-01-17 12:15:00,know,1,action
534,2010-01-17 08:00:00,milot,2,location
534,2010-01-17 08:00:00,carol fipp,1,entity
534,2010-01-17 08:00:00,patients to us,1,entity
534,2010-01-17 08:00:00,milot,1,entity
534,2010-01-17 08:00:00,eastern,1,entity
534,2010-01-17 08:00:00,please,2,entity
534,2010-01-17 08:00:00,update,2,entity
534,2010-01-17 08:00:00,lit,1,entity
534,2010-01-17 08:00:00,google earth,1,entity
534,2010-01-17 08:00:00,the,1,entity
534,2010-01-17 08:00:00,hopital sacre coeur,1,entity
534,2010-01-17 08:00:00,haiti,1,entity
534,2010-01-17 08:00:00,injured,1,action
534,2010-01-17 08:00:00,received,2,action
534,2010-01-17 08:00:00,land,1,action
534,2010-01-17 08:00:00,handle,1,action
534,2010-01-17 08:00:00,contacted,1,action
534,2010-01-17 08:00:00,get,1,action
534,2010-01-17 08:00:00,serve,1,action
534,2010-01-17 08:00:00,send,1,action
534,2010-01-17 08:00:00,tonight,1,action
534,2010-01-17 08:00:00,labeled,1,action
534,2010-01-17 08:00:00,landing,1,action
534,2010-01-17 08:00:00,coming,1,action
534,2010-01-17 08:00:00,need,1,action
534,2010-01-17 08:00:00,trying,1,action
535,2010-01-17 11:48:00,darbonne sugar mill,1,location
535,2010-01-17 11:48:00,medical center,1,entity
535,2010-01-17 11:48:00,rescue,1,entity
535,2010-01-17 11:48:00,darbonne sugar mill,1,entity
535,2010-01-17 11:48:00,medical help,1,entity
535,2010-01-17 11:48:00,haiti,1,entity
535,2010-01-17 11:48:00,triage,1,entity
535,2010-01-17 11:48:00,sustained,1,action
535,2010-01-17 11:48:00,used,1,action
535,2010-01-17 11:48:00,putting,1,action
535,2010-01-17 11:48:00,said,1,action
535,2010-01-17 11:48:00,covered,1,action
536,2010-01-17 11:50:00,haiti,1,location
536,2010-01-17 11:50:00,st louis jeanty # 11,1,location
536,2010-01-17 11:50:00,oute de freres,1,location
536,2010-01-17 11:50:00,port au prince,1,location
536,2010-01-17 11:50:00,freres,1,entity
536,2010-01-17 11:50:00,mina,1,entity
536,2010-01-17 11:50:00,please,2,entity
536,2010-01-17 11:50:00,alert,1,entity
536,2010-01-17 11:50:00,owner,1,entity
536,2010-01-17 11:50:00,diegue,1,entity
536,2010-01-17 11:50:00,port,1,entity
536,2010-01-17 11:50:00,located,1,action
536,2010-01-17 11:50:00,starving,1,action
536,2010-01-17 11:50:00,sick,1,action
537,2010-01-17 11:45:00,in front of haiti block airport road,1,location
537,2010-01-17 11:45:00,- across from universal motors,1,location
537,2010-01-17 11:45:00,front,1,entity
537,2010-01-17 11:45:00,located,1,entity
537,2010-01-17 11:45:00,haiti block,1,entity
537,2010-01-17 11:45:00,universal motors,1,entity
537,2010-01-17 11:45:00,airport road,1,entity
537,2010-01-17 11:45:00,making,1,action
538,2010-01-17 11:25:00,haiti,1,location
538,2010-01-17 11:25:00,delmas,1,location
538,2010-01-17 11:25:00,invaded,1,action
538,2010-01-17 11:25:00,armed,1,action
538,2010-01-17 11:25:00,masked,1,action
538,2010-01-17 11:25:00,alfred,1,action
539,2010-01-17 11:19:00,need,1,location
539,2010-01-17 11:19:00,carrefour,1,location
539,2010-01-17 11:19:00,cote plage 22 #33,1,location
539,2010-01-17 11:19:00,house,1,entity
539,2010-01-17 11:19:00,carrefour,1,entity
540,2010-01-17 11:12:00,haiti,1,location
540,2010-01-17 11:12:00,jacmel,1,location
540,2010-01-17 11:12:00,jacmel airport,1,location
540,2010-01-17 11:12:00,jacmel,1,entity
540,2010-01-17 11:12:00,tradewind aviation,1,entity
541,2010-01-17 11:11:00,port-au-prince,1,location
541,2010-01-17 11:11:00,425 jean jacques dessalines,1,location
541,2010-01-17 11:11:00,jean jacques dessalines,1,entity
541,2010-01-17 11:11:00,cricieuse tombeau,1,entity
541,2010-01-17 11:11:00,budry,1,entity
542,2010-01-17 09:59:00,haiti,1,location
542,2010-01-17 09:59:00,ruelle chretien #48,1,location
542,2010-01-17 09:59:00,port au prince,1,location
542,2010-01-17 09:59:00,stephanie,1,entity
542,2010-01-17 09:59:00,haiti,1,entity
542,2010-01-17 09:59:00,please,2,entity
